id,speed,travel_time,status,data_as_of,link_id,link_name,link_points,encoded_poly_line,borough,owner,transcom_id,data_id
1747,28.5,37.9,OK,2026-01-15T08:55:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,2747,1747
1748,36.3,29.8,OK,2026-01-15T08:55:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,2748,1748
1749,39.3,27.5,OK,2026-01-15T08:55:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,2749,1749
1750,29.5,36.6,OK,2026-01-15T08:55:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,2750,1750
1751,35.8,30.2,OK,2026-01-15T08:55:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,2751,1751
1752,25.2,42.9,OK,2026-01-15T08:55:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,2752,1752
1753,34.8,31.0,OK,2026-01-15T08:55:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,2753,1753
1754,35.4,30.5,OK,2026-01-15T08:55:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,2754,1754
1755,25.9,41.7,OK,2026-01-15T08:55:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,2755,1755
1756,26.8,40.3,OK,2026-01-15T08:55:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,2756,1756
1757,29.6,36.5,OK,2026-01-15T08:55:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,2757,1757
1758,31.1,34.7,OK,2026-01-15T08:55:00.000,CHD_S22_001,Sec 22/23 Road - Seg 1,"30.75,76.7919",,CHANDIGARH,CHDTA,2758,1758
1759,32.5,33.2,OK,2026-01-15T08:55:00.000,CHD_S22_002,Sec 22/23 Road - Seg 2,"30.7521,76.7919",,CHANDIGARH,CHDTA,2759,1759
1760,38.4,28.1,OK,2026-01-15T08:55:00.000,CHD_S22_003,Sec 22/23 Road - Seg 3,"30.7543,76.7929",,CHANDIGARH,CHDTA,2760,1760
1761,35.6,30.3,OK,2026-01-15T08:55:00.000,CHD_S22_004,Sec 22/23 Road - Seg 4,"30.7564,76.7928",,CHANDIGARH,CHDTA,2761,1761
1762,29.7,36.4,OK,2026-01-15T08:55:00.000,CHD_S22_005,Sec 22/23 Road - Seg 5,"30.7586,76.7915",,CHANDIGARH,CHDTA,2762,1762
1763,26.8,40.3,OK,2026-01-15T08:55:00.000,CHD_S22_006,Sec 22/23 Road - Seg 6,"30.7607,76.792",,CHANDIGARH,CHDTA,2763,1763
1764,38.7,27.9,OK,2026-01-15T08:55:00.000,CHD_S22_007,Sec 22/23 Road - Seg 7,"30.7629,76.7914",,CHANDIGARH,CHDTA,2764,1764
1765,29.4,36.7,OK,2026-01-15T08:55:00.000,CHD_S22_008,Sec 22/23 Road - Seg 8,"30.765,76.7928",,CHANDIGARH,CHDTA,2765,1765
1766,34.2,31.6,OK,2026-01-15T08:55:00.000,CHD_S34_001,Sec 34/35 Road - Seg 1,"30.75,76.7997",,CHANDIGARH,CHDTA,2766,1766
1767,28.3,38.2,OK,2026-01-15T08:55:00.000,CHD_S34_002,Sec 34/35 Road - Seg 2,"30.7521,76.7986",,CHANDIGARH,CHDTA,2767,1767
1768,27.0,40.0,OK,2026-01-15T08:55:00.000,CHD_S34_003,Sec 34/35 Road - Seg 3,"30.7543,76.7993",,CHANDIGARH,CHDTA,2768,1768
1769,27.3,39.6,OK,2026-01-15T08:55:00.000,CHD_S34_004,Sec 34/35 Road - Seg 4,"30.7564,76.7992",,CHANDIGARH,CHDTA,2769,1769
1770,36.2,29.8,OK,2026-01-15T08:55:00.000,CHD_S34_005,Sec 34/35 Road - Seg 5,"30.7586,76.7983",,CHANDIGARH,CHDTA,2770,1770
1771,34.1,31.7,OK,2026-01-15T08:55:00.000,CHD_S34_006,Sec 34/35 Road - Seg 6,"30.7607,76.7995",,CHANDIGARH,CHDTA,2771,1771
1772,31.2,34.6,OK,2026-01-15T08:55:00.000,CHD_S34_007,Sec 34/35 Road - Seg 7,"30.7629,76.7991",,CHANDIGARH,CHDTA,2772,1772
1773,33.2,32.5,OK,2026-01-15T08:55:00.000,CHD_S34_008,Sec 34/35 Road - Seg 8,"30.765,76.7996",,CHANDIGARH,CHDTA,2773,1773
1774,32.1,33.6,OK,2026-01-15T08:55:00.000,CHD_EL_001,Elante Mall Approach - Seg 1,"30.7061,76.8016",,CHANDIGARH,CHDTA,2774,1774
1775,33.1,32.6,OK,2026-01-15T08:55:00.000,CHD_EL_002,Elante Mall Approach - Seg 2,"30.7071,76.8024",,CHANDIGARH,CHDTA,2775,1775
1776,35.0,30.9,OK,2026-01-15T08:55:00.000,CHD_EL_003,Elante Mall Approach - Seg 3,"30.7081,76.8032",,CHANDIGARH,CHDTA,2776,1776
1777,28.3,38.2,OK,2026-01-15T08:55:00.000,CHD_EL_004,Elante Mall Approach - Seg 4,"30.7091,76.804",,CHANDIGARH,CHDTA,2777,1777
1778,28.7,37.6,OK,2026-01-15T08:55:00.000,CHD_EL_005,Elante Mall Approach - Seg 5,"30.7101,76.8048",,CHANDIGARH,CHDTA,2778,1778
1779,36.3,29.8,OK,2026-01-15T08:55:00.000,CHD_IT_001,IT Park Approach - Seg 1,"30.727,76.801",,CHANDIGARH,CHDTA,2779,1779
1780,38.1,28.3,OK,2026-01-15T08:55:00.000,CHD_IT_002,IT Park Approach - Seg 2,"30.728,76.8018",,CHANDIGARH,CHDTA,2780,1780
1781,26.2,41.2,OK,2026-01-15T08:55:00.000,CHD_IT_003,IT Park Approach - Seg 3,"30.729,76.8026",,CHANDIGARH,CHDTA,2781,1781
1782,31.7,34.1,OK,2026-01-15T08:55:00.000,CHD_IT_004,IT Park Approach - Seg 4,"30.73,76.8034",,CHANDIGARH,CHDTA,2782,1782
1783,35.6,30.3,OK,2026-01-15T08:55:00.000,CHD_IT_005,IT Park Approach - Seg 5,"30.731,76.8042",,CHANDIGARH,CHDTA,2783,1783
1784,26.2,41.2,OK,2026-01-15T08:55:00.000,CHD_PG_001,PGI Hospital Approach - Seg 1,"30.7646,76.776",,CHANDIGARH,CHDTA,2784,1784
1785,33.5,32.2,OK,2026-01-15T08:55:00.000,CHD_PG_002,PGI Hospital Approach - Seg 2,"30.7654,76.7766",,CHANDIGARH,CHDTA,2785,1785
1786,25.9,41.7,OK,2026-01-15T08:55:00.000,CHD_PG_003,PGI Hospital Approach - Seg 3,"30.7662,76.7772",,CHANDIGARH,CHDTA,2786,1786
1787,33.2,32.5,OK,2026-01-15T08:55:00.000,CHD_PG_004,PGI Hospital Approach - Seg 4,"30.767,76.7778",,CHANDIGARH,CHDTA,2787,1787
1788,32.6,33.1,OK,2026-01-15T08:55:00.000,CHD_PG_005,PGI Hospital Approach - Seg 5,"30.7678,76.7784",,CHANDIGARH,CHDTA,2788,1788
1789,33.6,32.1,OK,2026-01-15T08:55:00.000,CHD_IB_001,ISBT Approach - Seg 1,"30.7226,76.7511",,CHANDIGARH,CHDTA,2789,1789
1790,27.2,39.7,OK,2026-01-15T08:55:00.000,CHD_IB_002,ISBT Approach - Seg 2,"30.7235,76.7521",,CHANDIGARH,CHDTA,2790,1790
1791,29.9,36.1,OK,2026-01-15T08:55:00.000,CHD_IB_003,ISBT Approach - Seg 3,"30.7244,76.7531",,CHANDIGARH,CHDTA,2791,1791
1792,32.8,32.9,OK,2026-01-15T08:55:00.000,CHD_IB_004,ISBT Approach - Seg 4,"30.7253,76.7541",,CHANDIGARH,CHDTA,2792,1792
1793,26.7,40.4,OK,2026-01-15T08:55:00.000,CHD_IB_005,ISBT Approach - Seg 5,"30.7262,76.7551",,CHANDIGARH,CHDTA,2793,1793
1794,28.1,38.4,OK,2026-01-15T08:55:00.000,CHD_RG_001,Rock Garden Approach - Seg 1,"30.745,76.814",,CHANDIGARH,CHDTA,2794,1794
1795,33.7,32.0,OK,2026-01-15T08:55:00.000,CHD_RG_002,Rock Garden Approach - Seg 2,"30.7462,76.815",,CHANDIGARH,CHDTA,2795,1795
1796,26.4,40.9,OK,2026-01-15T08:55:00.000,CHD_RG_003,Rock Garden Approach - Seg 3,"30.7474,76.816",,CHANDIGARH,CHDTA,2796,1796
1797,32.7,33.0,OK,2026-01-15T08:55:00.000,CHD_RS_001,Rose Garden Approach - Seg 1,"30.738,76.782",,CHANDIGARH,CHDTA,2797,1797
1798,37.1,29.1,OK,2026-01-15T08:55:00.000,CHD_RS_002,Rose Garden Approach - Seg 2,"30.739,76.7828",,CHANDIGARH,CHDTA,2798,1798
1799,31.8,34.0,OK,2026-01-15T08:55:00.000,CHD_RS_003,Rose Garden Approach - Seg 3,"30.74,76.7836",,CHANDIGARH,CHDTA,2799,1799
1800,32.7,33.0,OK,2026-01-15T08:55:00.000,CHD_RS_004,Rose Garden Approach - Seg 4,"30.741,76.7844",,CHANDIGARH,CHDTA,2800,1800
1801,31.9,33.9,OK,2026-01-15T09:00:00.000,CHD_MM_001,Madhya Marg - Sec 1 to 2,"30.765,76.7764",,CHANDIGARH,CHDTA,2801,1801
1802,25.9,41.7,OK,2026-01-15T09:00:00.000,CHD_MM_002,Madhya Marg - Sec 2 to 3,"30.7623,76.7747",,CHANDIGARH,CHDTA,2802,1802
1803,31.9,33.9,OK,2026-01-15T09:00:00.000,CHD_MM_003,Madhya Marg - Sec 3 to 4,"30.7595,76.7754",,CHANDIGARH,CHDTA,2803,1803
1804,37.1,29.1,OK,2026-01-15T09:00:00.000,CHD_MM_004,Madhya Marg - Sec 4 to 5,"30.7568,76.7752",,CHANDIGARH,CHDTA,2804,1804
1805,35.8,30.2,OK,2026-01-15T09:00:00.000,CHD_MM_005,Madhya Marg - Sec 5 to 6,"30.7541,76.7767",,CHANDIGARH,CHDTA,2805,1805
1806,30.9,35.0,OK,2026-01-15T09:00:00.000,CHD_MM_006,Madhya Marg - Sec 6 to 7,"30.7514,76.7765",,CHANDIGARH,CHDTA,2806,1806
1807,37.2,29.0,OK,2026-01-15T09:00:00.000,CHD_MM_007,Madhya Marg - Sec 7 to 8,"30.7486,76.7771",,CHANDIGARH,CHDTA,2807,1807
1808,6.7,161.2,SLOW,2026-01-15T09:00:00.000,CHD_MM_008,Madhya Marg - Sec 8 to 9,"30.7459,76.7748",,CHANDIGARH,CHDTA,2808,1808
1809,5.9,183.1,SLOW,2026-01-15T09:00:00.000,CHD_MM_009,Madhya Marg - Sec 9 to 10,"30.7432,76.7758",,CHANDIGARH,CHDTA,2809,1809
1810,3.2,337.5,SLOW,2026-01-15T09:00:00.000,CHD_MM_010,Madhya Marg - Sec 10 to 11,"30.7405,76.7747",,CHANDIGARH,CHDTA,2810,1810
1811,4.7,229.8,SLOW,2026-01-15T09:00:00.000,CHD_MM_011,Madhya Marg - Sec 11 to 12,"30.7377,76.7752",,CHANDIGARH,CHDTA,2811,1811
1812,3.3,327.3,SLOW,2026-01-15T09:00:00.000,CHD_MM_012,Madhya Marg - Sec 12 to 13,"30.735,76.776",,CHANDIGARH,CHDTA,2812,1812
1813,8.0,135.0,SLOW,2026-01-15T09:00:00.000,CHD_MM_013,Madhya Marg - Sec 13 to 14,"30.7323,76.7747",,CHANDIGARH,CHDTA,2813,1813
1814,7.7,140.3,SLOW,2026-01-15T09:00:00.000,CHD_MM_014,Madhya Marg - Sec 14 to 15,"30.7295,76.7752",,CHANDIGARH,CHDTA,2814,1814
1815,3.3,327.3,SLOW,2026-01-15T09:00:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,2815,1815
1816,39.0,27.7,OK,2026-01-15T09:00:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,2816,1816
1817,25.5,42.4,OK,2026-01-15T09:00:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,2817,1817
1818,31.1,34.7,OK,2026-01-15T09:00:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,2818,1818
1819,36.5,29.6,OK,2026-01-15T09:00:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,2819,1819
1820,36.5,29.6,OK,2026-01-15T09:00:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,2820,1820
1821,39.7,27.2,OK,2026-01-15T09:00:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,2821,1821
1822,34.7,31.1,OK,2026-01-15T09:00:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,2822,1822
1823,31.3,34.5,OK,2026-01-15T09:00:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,2823,1823
1824,39.9,27.1,OK,2026-01-15T09:00:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,2824,1824
1825,30.7,35.2,OK,2026-01-15T09:00:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,2825,1825
1826,38.0,28.4,OK,2026-01-15T09:00:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,2826,1826
1827,38.6,28.0,OK,2026-01-15T09:00:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,2827,1827
1828,30.6,35.3,OK,2026-01-15T09:00:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,2828,1828
1829,35.2,30.7,OK,2026-01-15T09:00:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,2829,1829
1830,34.9,30.9,OK,2026-01-15T09:00:00.000,CHD_JM_007,Jan Marg - Seg 7,"30.756,76.788",,CHANDIGARH,CHDTA,2830,1830
1831,33.1,32.6,OK,2026-01-15T09:00:00.000,CHD_JM_008,Jan Marg - Seg 8,"30.7581,76.791",,CHANDIGARH,CHDTA,2831,1831
1832,34.8,31.0,OK,2026-01-15T09:00:00.000,CHD_JM_009,Jan Marg - Seg 9,"30.7573,76.794",,CHANDIGARH,CHDTA,2832,1832
1833,30.2,35.8,OK,2026-01-15T09:00:00.000,CHD_JM_010,Jan Marg - Seg 10,"30.7554,76.797",,CHANDIGARH,CHDTA,2833,1833
1834,27.7,39.0,OK,2026-01-15T09:00:00.000,CHD_JM_011,Jan Marg - Seg 11,"30.7597,76.8",,CHANDIGARH,CHDTA,2834,1834
1835,33.1,32.6,OK,2026-01-15T09:00:00.000,CHD_JM_012,Jan Marg - Seg 12,"30.7538,76.803",,CHANDIGARH,CHDTA,2835,1835
1836,32.9,32.8,OK,2026-01-15T09:00:00.000,CHD_JM_013,Jan Marg - Seg 13,"30.7555,76.806",,CHANDIGARH,CHDTA,2836,1836
1837,35.9,30.1,OK,2026-01-15T09:00:00.000,CHD_JM_014,Jan Marg - Seg 14,"30.7583,76.809",,CHANDIGARH,CHDTA,2837,1837
1838,28.3,38.2,OK,2026-01-15T09:00:00.000,CHD_JM_015,Jan Marg - Seg 15,"30.7562,76.812",,CHANDIGARH,CHDTA,2838,1838
1839,25.1,43.0,OK,2026-01-15T09:00:00.000,CHD_JM_016,Jan Marg - Seg 16,"30.7586,76.815",,CHANDIGARH,CHDTA,2839,1839
1840,25.3,42.7,OK,2026-01-15T09:00:00.000,CHD_DM_001,Dakshin Marg - Seg 1,"30.7208,76.77",,CHANDIGARH,CHDTA,2840,1840
1841,29.5,36.6,OK,2026-01-15T09:00:00.000,CHD_DM_002,Dakshin Marg - Seg 2,"30.722,76.7733",,CHANDIGARH,CHDTA,2841,1841
1842,35.1,30.8,OK,2026-01-15T09:00:00.000,CHD_DM_003,Dakshin Marg - Seg 3,"30.7155,76.7767",,CHANDIGARH,CHDTA,2842,1842
1843,33.2,32.5,OK,2026-01-15T09:00:00.000,CHD_DM_004,Dakshin Marg - Seg 4,"30.7173,76.78",,CHANDIGARH,CHDTA,2843,1843
1844,33.0,32.7,OK,2026-01-15T09:00:00.000,CHD_DM_005,Dakshin Marg - Seg 5,"30.7179,76.7833",,CHANDIGARH,CHDTA,2844,1844
1845,37.4,28.9,OK,2026-01-15T09:00:00.000,CHD_DM_006,Dakshin Marg - Seg 6,"30.7158,76.7867",,CHANDIGARH,CHDTA,2845,1845
1846,28.7,37.6,OK,2026-01-15T09:00:00.000,CHD_DM_007,Dakshin Marg - Seg 7,"30.7173,76.79",,CHANDIGARH,CHDTA,2846,1846
1847,30.2,35.8,OK,2026-01-15T09:00:00.000,CHD_DM_008,Dakshin Marg - Seg 8,"30.716,76.7933",,CHANDIGARH,CHDTA,2847,1847
1848,29.1,37.1,OK,2026-01-15T09:00:00.000,CHD_DM_009,Dakshin Marg - Seg 9,"30.7178,76.7967",,CHANDIGARH,CHDTA,2848,1848
1849,39.1,27.6,OK,2026-01-15T09:00:00.000,CHD_DM_010,Dakshin Marg - Seg 10,"30.7214,76.8",,CHANDIGARH,CHDTA,2849,1849
1850,35.9,30.1,OK,2026-01-15T09:00:00.000,CHD_DM_011,Dakshin Marg - Seg 11,"30.7186,76.8033",,CHANDIGARH,CHDTA,2850,1850
1851,26.7,40.4,OK,2026-01-15T09:00:00.000,CHD_DM_012,Dakshin Marg - Seg 12,"30.7187,76.8067",,CHANDIGARH,CHDTA,2851,1851
1852,37.1,29.1,OK,2026-01-15T09:00:00.000,CHD_DM_013,Dakshin Marg - Seg 13,"30.7171,76.81",,CHANDIGARH,CHDTA,2852,1852
1853,31.3,34.5,OK,2026-01-15T09:00:00.000,CHD_DM_014,Dakshin Marg - Seg 14,"30.7177,76.8133",,CHANDIGARH,CHDTA,2853,1853
1854,36.5,29.6,OK,2026-01-15T09:00:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,2854,1854
1855,38.3,28.2,OK,2026-01-15T09:00:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,2855,1855
1856,25.2,42.9,OK,2026-01-15T09:00:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,2856,1856
1857,28.1,38.4,OK,2026-01-15T09:00:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,2857,1857
1858,26.5,40.8,OK,2026-01-15T09:00:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,2858,1858
1859,25.5,42.4,OK,2026-01-15T09:00:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,2859,1859
1860,34.0,31.8,OK,2026-01-15T09:00:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,2860,1860
1861,35.5,30.4,OK,2026-01-15T09:00:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,2861,1861
1862,25.7,42.0,OK,2026-01-15T09:00:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,2862,1862
1863,36.1,29.9,OK,2026-01-15T09:00:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,2863,1863
1864,31.0,34.8,OK,2026-01-15T09:00:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,2864,1864
1865,28.5,37.9,OK,2026-01-15T09:00:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,2865,1865
1866,28.3,38.2,OK,2026-01-15T09:00:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,2866,1866
1867,38.0,28.4,OK,2026-01-15T09:00:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,2867,1867
1868,25.8,41.9,OK,2026-01-15T09:00:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,2868,1868
1869,32.6,33.1,OK,2026-01-15T09:00:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,2869,1869
1870,29.3,36.9,OK,2026-01-15T09:00:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,2870,1870
1871,37.2,29.0,OK,2026-01-15T09:00:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,2871,1871
1872,36.0,30.0,OK,2026-01-15T09:00:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,2872,1872
1873,29.8,36.2,OK,2026-01-15T09:00:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,2873,1873
1874,34.0,31.8,OK,2026-01-15T09:00:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,2874,1874
1875,35.1,30.8,OK,2026-01-15T09:00:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,2875,1875
1876,29.8,36.2,OK,2026-01-15T09:00:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,2876,1876
1877,29.5,36.6,OK,2026-01-15T09:00:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,2877,1877
1878,27.1,39.9,OK,2026-01-15T09:00:00.000,CHD_VP_011,Vidhya Path - Seg 11,"30.7496,76.8009",,CHANDIGARH,CHDTA,2878,1878
1879,34.9,30.9,OK,2026-01-15T09:00:00.000,CHD_VP_012,Vidhya Path - Seg 12,"30.7476,76.805",,CHANDIGARH,CHDTA,2879,1879
1880,28.3,38.2,OK,2026-01-15T09:00:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,2880,1880
1881,29.5,36.6,OK,2026-01-15T09:00:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,2881,1881
1882,25.9,41.7,OK,2026-01-15T09:00:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,2882,1882
1883,39.2,27.6,OK,2026-01-15T09:00:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,2883,1883
1884,38.2,28.3,OK,2026-01-15T09:00:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,2884,1884
1885,38.7,27.9,OK,2026-01-15T09:00:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,2885,1885
1886,34.4,31.4,OK,2026-01-15T09:00:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,2886,1886
1887,31.4,34.4,OK,2026-01-15T09:00:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,2887,1887
1888,32.4,33.3,OK,2026-01-15T09:00:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,2888,1888
1889,39.6,27.3,OK,2026-01-15T09:00:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,2889,1889
1890,39.1,27.6,OK,2026-01-15T09:00:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,2890,1890
1891,35.1,30.8,OK,2026-01-15T09:00:00.000,CHD_PM_012,Purv Marg - Seg 12,"30.7111,76.83",,CHANDIGARH,CHDTA,2891,1891
1892,36.8,29.3,OK,2026-01-15T09:00:00.000,CHD_S8_001,Sec 8/9 Road - Seg 1,"30.75,76.7791",,CHANDIGARH,CHDTA,2892,1892
1893,29.8,36.2,OK,2026-01-15T09:00:00.000,CHD_S8_002,Sec 8/9 Road - Seg 2,"30.7521,76.7794",,CHANDIGARH,CHDTA,2893,1893
1894,31.2,34.6,OK,2026-01-15T09:00:00.000,CHD_S8_003,Sec 8/9 Road - Seg 3,"30.7543,76.7786",,CHANDIGARH,CHDTA,2894,1894
1895,27.2,39.7,OK,2026-01-15T09:00:00.000,CHD_S8_004,Sec 8/9 Road - Seg 4,"30.7564,76.7779",,CHANDIGARH,CHDTA,2895,1895
1896,30.6,35.3,OK,2026-01-15T09:00:00.000,CHD_S8_005,Sec 8/9 Road - Seg 5,"30.7586,76.7786",,CHANDIGARH,CHDTA,2896,1896
1897,36.3,29.8,OK,2026-01-15T09:00:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,2897,1897
1898,32.1,33.6,OK,2026-01-15T09:00:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,2898,1898
1899,37.7,28.6,OK,2026-01-15T09:00:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,2899,1899
1900,29.5,36.6,OK,2026-01-15T09:00:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,2900,1900
1901,35.6,30.3,OK,2026-01-15T09:00:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,2901,1901
1902,37.1,29.1,OK,2026-01-15T09:00:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,2902,1902
1903,38.7,27.9,OK,2026-01-15T09:00:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,2903,1903
1904,33.4,32.3,OK,2026-01-15T09:00:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,2904,1904
1905,39.5,27.3,OK,2026-01-15T09:00:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,2905,1905
1906,33.4,32.3,OK,2026-01-15T09:00:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,2906,1906
1907,27.0,40.0,OK,2026-01-15T09:00:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,2907,1907
